interpretation_candidate_id,interpretation_source,embedding_name,algorithm,k,metric,linkage,cluster_id,cluster_size,cluster_share,top_frequent_words,top_distinctive_words,dominant_target,dominant_target_share,target_entropy,target_entropy_normalized,top_targets,is_tiny_cluster,is_giant_cluster,is_label_pure,is_mixed_cluster,interpretation_note
3,geometry,tfidf_var_min_df_20,spectral,30,,,15,878,0.04883475165470827,"card, bit, driver, mhz, mb, video, one, monitor, bus, system","card, driver, video, monitor, mhz, bus, mb, dx, board, bit",comp.sys.ibm.pc.hardware,0.31776765375854216,2.6410058996016574,0.6110712259942138,"comp.sys.ibm.pc.hardware:279, comp.sys.mac.hardware:259, comp.os.ms-windows.misc:98",False,False,False,False,"Klaster 878 docs (4.9%); dominant='comp.sys.ibm.pc.hardware' (0.32) - niska zgodnosc etykiet post-hoc; sygnatura: card, driver, video, monitor."
3,geometry,tfidf_var_min_df_20,spectral,30,,,16,720,0.04004672117470382,"ax, max, pl, com, ei, tm, di, cx, wm, bhj","com, list, article, address, ax, post, modem, netcom, port, feustel",talk.politics.guns,0.08472222222222223,4.21224862657832,0.9746225606023412,"talk.politics.guns:61, comp.os.ms-windows.misc:57, comp.sys.ibm.pc.hardware:54",False,False,False,True,"Klaster 720 docs (4.0%); dominant='talk.politics.guns' (0.08) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: com, list, article, address."
3,geometry,tfidf_var_min_df_20,spectral,30,,,17,530,0.02947883642026809,"team, game, player, play, pt, hockey, goal, period, season, year","team, player, hockey, season, nhl, play, goal, game, win, st",rec.sport.hockey,0.8471698113207548,0.9155536771476129,0.21183917387026172,"rec.sport.hockey:449, rec.sport.baseball:57, sci.electronics:4",False,False,True,False,"Klaster 530 docs (2.9%); dominant='rec.sport.hockey' (0.85) - wysoka zgodnosc etykiet post-hoc; sygnatura: team, player, hockey, season."
3,geometry,tfidf_var_min_df_20,spectral,30,,,18,709,0.039434896267868065,"gun, right, would, people, law, state, one, government, firearm, crime","gun, law, right, state, government, crime, weapon, firearm, amendment, police",talk.politics.guns,0.39774330042313116,2.8539499795908996,0.6603418467250735,"talk.politics.guns:282, talk.politics.misc:151, sci.crypt:76",False,False,False,False,"Klaster 709 docs (3.9%); dominant='talk.politics.guns' (0.40) - niska zgodnosc etykiet post-hoc; sygnatura: gun, law, right, state."
3,geometry,tfidf_var_min_df_20,spectral,30,,,19,539,0.029979420434951887,"edu, com, one, university, would, mail, please, send, apr, get","edu, university, apr, uiuc, mit, internet, cc, email, au, ftp",comp.graphics,0.08348794063079777,4.199207556229213,0.9716051410472742,"comp.graphics:45, sci.electronics:44, comp.os.ms-windows.misc:42",False,False,False,True,"Klaster 539 docs (3.0%); dominant='comp.graphics' (0.08) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: edu, university, apr, uiuc."
3,geometry,tfidf_var_min_df_20,spectral,30,,,20,290,0.016129929362033484,"armenian, turkish, people, muslim, one, greek, turk, turkey, government, armenia","armenian, muslim, turkish, turkey, turk, genocide, greek, armenia, serdar, war",talk.politics.mideast,0.8689655172413793,0.9694627857764413,0.22431256709783537,"talk.politics.mideast:252, talk.religion.misc:8, alt.atheism:8",False,False,True,False,"Klaster 290 docs (1.6%); dominant='talk.politics.mideast' (0.87) - wysoka zgodnosc etykiet post-hoc; sygnatura: armenian, muslim, turkish, turkey."
3,geometry,tfidf_var_min_df_20,spectral,30,,,21,597,0.03320540630735858,"one, patient, disease, health, medical, would, doctor, also, use, drug","patient, doctor, disease, gordon, geb, msg, pitt, skepticism, shameful, dsl",sci.med,0.8375209380234506,1.222399578444393,0.2828366302277065,"sci.med:500, talk.politics.misc:30, alt.atheism:7",False,False,True,False,"Klaster 597 docs (3.3%); dominant='sci.med' (0.84) - wysoka zgodnosc etykiet post-hoc; sygnatura: patient, doctor, disease, gordon."
3,geometry,tfidf_var_min_df_20,spectral,30,,,22,868,0.048278547193948494,"window, do, use, file, application, program, problem, server, get, system","window, server, application, do, program, running, problem, font, run, manager",comp.windows.x,0.5,1.8291881949803463,0.4232342960874777,"comp.windows.x:434, comp.os.ms-windows.misc:312, comp.graphics:39",False,False,False,False,"Klaster 868 docs (4.8%); dominant='comp.windows.x' (0.50) - srednia zgodnosc etykiet post-hoc; sygnatura: window, server, application, do."
3,geometry,tfidf_var_min_df_20,spectral,30,,,23,509,0.02831080705267256,"file, edu, one, system, also, program, image, would, information, available","book, church, christian, bible, information, group, graphic, catholic, read, issue",soc.religion.christian,0.26719056974459726,3.475172315234063,0.8040791607211207,"soc.religion.christian:136, comp.graphics:79, talk.religion.misc:47",False,False,False,True,"Klaster 509 docs (2.8%); dominant='soc.religion.christian' (0.27) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: book, church, christian, bible."
3,geometry,tfidf_var_min_df_20,spectral,30,,,24,612,0.03403971299849825,"space, would, nasa, one, launch, system, earth, year, also, mission","space, nasa, orbit, shuttle, launch, mission, satellite, moon, earth, cost",sci.space,0.8202614379084967,1.341749890995096,0.3104516922857469,"sci.space:502, talk.politics.misc:18, sci.electronics:18",False,False,True,False,"Klaster 612 docs (3.4%); dominant='sci.space' (0.82) - wysoka zgodnosc etykiet post-hoc; sygnatura: space, nasa, orbit, shuttle."
3,geometry,tfidf_var_min_df_20,spectral,30,,,25,513,0.02853328883697647,"think, would, one, right, get, like, well, also, people, see","think, thought, right, pretty, gsxr, umanitoba, arch, wrong, motto, eng",rec.motorcycles,0.09746588693957114,4.167520654271063,0.9642734822916289,"rec.motorcycles:50, alt.atheism:50, rec.sport.baseball:41",False,False,False,True,"Klaster 513 docs (2.9%); dominant='rec.motorcycles' (0.10) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: think, thought, right, pretty."
3,geometry,tfidf_var_min_df_20,spectral,30,,,26,635,0.03531898325824573,"know, would, one, anyone, let, get, like, want, please, thing","know, anyone, let, please, anybody, want, hello, thanks, appreciated, sure",sci.electronics,0.11181102362204724,4.211724685112845,0.9745013319622594,"sci.electronics:71, comp.sys.mac.hardware:60, sci.med:46",False,False,False,True,"Klaster 635 docs (3.5%); dominant='sci.electronics' (0.11) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: know, anyone, let, please."
3,geometry,tfidf_var_min_df_20,spectral,30,,,27,474,0.026364091440013348,"time, one, say, said, would, know, problem, get, people, go","time, problem, day, say, going, got, thing, fix, get, long",comp.sys.mac.hardware,0.1371308016877637,4.171013724509937,0.9650817026419412,"comp.sys.mac.hardware:65, sci.med:37, comp.sys.ibm.pc.hardware:35",False,False,False,True,"Klaster 474 docs (2.6%); dominant='comp.sys.mac.hardware' (0.14) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: time, problem, day, say."
3,geometry,tfidf_var_min_df_20,spectral,30,,,28,580,0.03225985872406697,"car, one, would, engine, get, like, also, new, good, know","car, engine, oil, ford, dealer, mile, auto, brake, owner, price",rec.autos,0.7948275862068965,1.3219530874813605,0.305871143262464,"rec.autos:461, rec.motorcycles:36, misc.forsale:26",False,False,True,False,"Klaster 580 docs (3.2%); dominant='rec.autos' (0.79) - wysoka zgodnosc etykiet post-hoc; sygnatura: car, engine, oil, ford."
3,geometry,tfidf_var_min_df_20,spectral,30,,,29,394,0.021914455753935146,"israel, israeli, arab, jew, would, palestinian, people, jewish, right, one","israel, arab, israeli, jew, palestinian, jewish, peace, war, adam, lebanon",talk.politics.mideast,0.9238578680203046,0.5833693904442422,0.13497896717308663,"talk.politics.mideast:364, soc.religion.christian:9, alt.atheism:6",False,False,True,False,"Klaster 394 docs (2.2%); dominant='talk.politics.mideast' (0.92) - wysoka zgodnosc etykiet post-hoc; sygnatura: israel, arab, israeli, jew."
4,semantic,sbert,hierarchical,30,euclidean,ward,0,606,0.033692872233959746,"one, use, modem, com, problem, port, get, would, work, keyboard","modem, mouse, port, keyboard, serial, irq, pin, phone, fax, com",comp.sys.ibm.pc.hardware,0.30198019801980197,2.5813085972291896,0.5972585708408144,"comp.sys.ibm.pc.hardware:183, comp.sys.mac.hardware:143, sci.electronics:126",False,False,False,False,"Klaster 606 docs (3.4%); dominant='comp.sys.ibm.pc.hardware' (0.30) - niska zgodnosc etykiet post-hoc; sygnatura: modem, mouse, port, keyboard."
4,semantic,sbert,hierarchical,30,euclidean,ward,1,596,0.033136884243300344,"israel, israeli, would, arab, jew, people, one, muslim, right, jewish","israel, arab, jew, israeli, muslim, jewish, palestinian, islam, nazi, war",talk.politics.mideast,0.7399328859060402,1.4157265124964618,0.32756827078432876,"talk.politics.mideast:441, alt.atheism:73, soc.religion.christian:25",False,False,True,False,"Klaster 596 docs (3.3%); dominant='talk.politics.mideast' (0.74) - wysoka zgodnosc etykiet post-hoc; sygnatura: israel, arab, jew, israeli."
4,semantic,sbert,hierarchical,30,euclidean,ward,2,1002,0.05570999666407206,"ax, max, image, file, pl, jpeg, graphic, edu, color, program","image, file, graphic, color, program, format, gif, window, widget, display",comp.graphics,0.5469061876247505,1.898052248842051,0.4391679378209363,"comp.graphics:548, comp.windows.x:265, comp.os.ms-windows.misc:101",False,False,False,False,"Klaster 1002 docs (5.6%); dominant='comp.graphics' (0.55) - srednia zgodnosc etykiet post-hoc; sygnatura: image, file, graphic, color."
4,semantic,sbert,hierarchical,30,euclidean,ward,3,526,0.029244968308684532,"game, get, would, one, espn, time, year, hockey, baseball, know","game, espn, ticket, baseball, hockey, helmet, fan, sport, abc, coverage",rec.sport.hockey,0.35361216730038025,2.4441564413630466,0.5655245500854974,"rec.sport.hockey:186, rec.sport.baseball:184, misc.forsale:53",False,False,False,False,"Klaster 526 docs (2.9%); dominant='rec.sport.hockey' (0.35) - niska zgodnosc etykiet post-hoc; sygnatura: game, espn, ticket, baseball."
4,semantic,sbert,hierarchical,30,euclidean,ward,4,1214,0.06749694206605138,"god, one, jesus, would, christian, people, say, church, christ, bible","god, jesus, christian, church, bible, christ, sin, religion, book, faith",soc.religion.christian,0.5700164744645799,1.7834392440312101,0.41264898556293306,"soc.religion.christian:692, talk.religion.misc:276, alt.atheism:169",False,False,False,False,"Klaster 1214 docs (6.7%); dominant='soc.religion.christian' (0.57) - srednia zgodnosc etykiet post-hoc; sygnatura: god, jesus, christian, church."
4,semantic,sbert,hierarchical,30,euclidean,ward,5,519,0.02885577671522295,"one, sound, would, like, get, use, system, work, time, detector","sound, detector, radar, signal, audio, channel, radio, amp, frequency, speaker",sci.electronics,0.4161849710982659,2.8242759605344636,0.6534759252185267,"sci.electronics:216, misc.forsale:88, sci.crypt:46",False,False,False,False,"Klaster 519 docs (2.9%); dominant='sci.electronics' (0.42) - niska zgodnosc etykiet post-hoc; sygnatura: sound, detector, radar, signal."
4,semantic,sbert,hierarchical,30,euclidean,ward,6,1458,0.08106304903814078,"would, people, think, one, know, president, mr, like, time, say","clinton, tax, people, president, american, health, bush, government, deleted, think",talk.politics.misc,0.2167352537722908,3.544170361801278,0.8200438054473569,"talk.politics.misc:316, alt.atheism:192, talk.politics.guns:150",False,False,False,True,"Klaster 1458 docs (8.1%); dominant='talk.politics.misc' (0.22) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: clinton, tax, people, president."
4,semantic,sbert,hierarchical,30,euclidean,ward,7,804,0.0447014344490159,"key, would, chip, one, encryption, use, government, system, clipper, people","key, encryption, chip, clipper, government, nsa, phone, algorithm, escrow, security",sci.crypt,0.7910447761194029,1.4968697898158592,0.34634305730041776,"sci.crypt:636, talk.politics.guns:30, talk.politics.mideast:24",False,False,True,False,"Klaster 804 docs (4.5%); dominant='sci.crypt' (0.79) - wysoka zgodnosc etykiet post-hoc; sygnatura: key, encryption, chip, clipper."
4,semantic,sbert,hierarchical,30,euclidean,ward,8,574,0.03191371066384966,"space, would, nasa, launch, mission, one, system, earth, satellite, orbit","space, orbit, nasa, launch, shuttle, moon, mission, satellite, earth, sky",sci.space,0.8257839721254355,1.1335102542340623,0.26226957722294164,"sci.space:474, sci.electronics:37, sci.med:27",False,False,True,False,"Klaster 574 docs (3.2%); dominant='sci.space' (0.83) - wysoka zgodnosc etykiet post-hoc; sygnatura: space, orbit, nasa, launch."
4,semantic,sbert,hierarchical,30,euclidean,ward,9,426,0.023685088402090514,"drive, scsi, disk, hard, mb, controller, problem, ide, system, one","drive, scsi, disk, ide, controller, mb, hard, cd, floppy, mac",comp.sys.ibm.pc.hardware,0.4859154929577465,1.881952368289404,0.4354427762265793,"comp.sys.ibm.pc.hardware:207, comp.sys.mac.hardware:130, misc.forsale:39",False,False,False,False,"Klaster 426 docs (2.4%); dominant='comp.sys.ibm.pc.hardware' (0.49) - srednia zgodnosc etykiet post-hoc; sygnatura: drive, scsi, disk, ide."
4,semantic,sbert,hierarchical,30,euclidean,ward,10,703,0.039085955743355945,"game, team, player, play, goal, year, hockey, period, season, pt","game, team, player, hockey, goal, season, playoff, nhl, play, leaf",rec.sport.hockey,0.9374110953058321,0.38327643498715974,0.08868181667357163,"rec.sport.hockey:659, rec.sport.baseball:39, talk.politics.misc:2",False,False,True,False,"Klaster 703 docs (3.9%); dominant='rec.sport.hockey' (0.94) - wysoka zgodnosc etykiet post-hoc; sygnatura: game, team, player, hockey."
4,semantic,sbert,hierarchical,30,euclidean,ward,11,874,0.04859335038363171,"edu, com, would, one, know, please, mail, software, list, system","address, mail, please, ftp, thanks, software, edu, anyone, com, site",sci.electronics,0.21052631578947367,3.55786221104633,0.8232118010605297,"sci.electronics:184, comp.graphics:145, comp.os.ms-windows.misc:100",False,False,False,True,"Klaster 874 docs (4.9%); dominant='sci.electronics' (0.21) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: address, mail, please, ftp."
4,semantic,sbert,hierarchical,30,euclidean,ward,12,266,0.014789280551540086,"font, printer, window, print, hp, problem, use, get, character, one","font, printer, print, window, character, laser, hp, driver, ink, truetype",comp.os.ms-windows.misc,0.37218045112781956,2.5085779471261955,0.5804302829780359,"comp.os.ms-windows.misc:99, comp.sys.mac.hardware:55, comp.windows.x:40",False,False,False,False,"Klaster 266 docs (1.5%); dominant='comp.os.ms-windows.misc' (0.37) - niska zgodnosc etykiet post-hoc; sygnatura: font, printer, print, window."
4,semantic,sbert,hierarchical,30,euclidean,ward,13,776,0.043144668075169576,"do, mhz, card, system, one, mb, drive, bit, would, mac","mhz, simms, mb, card, dx, chip, mac, ram, meg, bus",comp.sys.mac.hardware,0.3956185567010309,2.3347978667298586,0.5402213584931722,"comp.sys.mac.hardware:307, comp.sys.ibm.pc.hardware:204, misc.forsale:127",False,False,False,False,"Klaster 776 docs (4.3%); dominant='comp.sys.mac.hardware' (0.40) - niska zgodnosc etykiet post-hoc; sygnatura: mhz, simms, mb, card."
4,semantic,sbert,hierarchical,30,euclidean,ward,14,441,0.024519070388079618,"card, monitor, driver, video, window, mode, would, problem, screen, one","card, monitor, video, driver, vga, mode, color, diamond, screen, ati",comp.sys.ibm.pc.hardware,0.3492063492063492,2.3793457796101882,0.5505287749754195,"comp.sys.ibm.pc.hardware:154, comp.sys.mac.hardware:89, comp.os.ms-windows.misc:76",False,False,False,False,"Klaster 441 docs (2.5%); dominant='comp.sys.ibm.pc.hardware' (0.35) - niska zgodnosc etykiet post-hoc; sygnatura: card, monitor, video, driver."
4,semantic,sbert,hierarchical,30,euclidean,ward,15,187,0.010396975425330813,"homosexual, homosexuality, people, one, sex, would, gay, god, men, paul","homosexual, gay, homosexuality, sex, men, sexual, heterosexual, male, people, christian",talk.politics.misc,0.5187165775401069,1.5266278926600612,0.35322843396353354,"talk.politics.misc:97, soc.religion.christian:66, alt.atheism:18",False,False,False,False,"Klaster 187 docs (1.0%); dominant='talk.politics.misc' (0.52) - srednia zgodnosc etykiet post-hoc; sygnatura: homosexual, gay, homosexuality, sex."
4,semantic,sbert,hierarchical,30,euclidean,ward,16,206,0.011453352607583676,"armenian, people, one, turkish, said, greek, turk, turkey, armenia, would","armenian, turkish, turk, turkey, greek, armenia, genocide, muslim, azeri, soviet",talk.politics.mideast,0.9854368932038835,0.1327957155823468,0.030726035386714985,"talk.politics.mideast:203, sci.med:1, talk.politics.guns:1",False,False,True,False,"Klaster 206 docs (1.1%); dominant='talk.politics.mideast' (0.99) - wysoka zgodnosc etykiet post-hoc; sygnatura: armenian, turkish, turk, turkey."
4,semantic,sbert,hierarchical,30,euclidean,ward,17,656,0.03647281218725675,"one, patient, disease, would, medical, health, also, cancer, get, use","doctor, patient, disease, msg, treatment, drug, effect, food, gordon, geb",sci.med,0.9557926829268293,0.39669108419660587,0.09178567423781823,"sci.med:627, talk.politics.misc:9, rec.motorcycles:6",False,False,True,False,"Klaster 656 docs (3.6%); dominant='sci.med' (0.96) - wysoka zgodnosc etykiet post-hoc; sygnatura: doctor, patient, disease, msg."
4,semantic,sbert,hierarchical,30,euclidean,ward,18,498,0.027688201934838206,"file, window, program, db, entry, use, get, widget, server, edu","window, server, xterm, application, sun, widget, program, display, file, running",comp.windows.x,0.8995983935742972,0.7070992457640561,0.1636073600115007,"comp.windows.x:448, comp.os.ms-windows.misc:26, comp.graphics:9",False,False,True,False,"Klaster 498 docs (2.8%); dominant='comp.windows.x' (0.90) - wysoka zgodnosc etykiet post-hoc; sygnatura: window, server, xterm, application."
4,semantic,sbert,hierarchical,30,euclidean,ward,19,339,0.01884799288335372,"fbi, would, koresh, batf, fire, one, people, child, could, compound","fbi, koresh, batf, fire, compound, warrant, waco, child, bd, davidians",talk.politics.guns,0.5929203539823009,1.7059871527295483,0.39472825907206804,"talk.politics.guns:201, talk.politics.misc:64, talk.religion.misc:52",False,False,False,False,"Klaster 339 docs (1.9%); dominant='talk.politics.guns' (0.59) - srednia zgodnosc etykiet post-hoc; sygnatura: fbi, koresh, batf, fire."
4,semantic,sbert,hierarchical,30,euclidean,ward,20,276,0.015345268542199489,"gun, firearm, people, right, would, file, state, one, weapon, law","gun, firearm, weapon, crime, amendment, handgun, right, law, militia, people",talk.politics.guns,0.8768115942028986,0.8358266043167888,0.19339206621820762,"talk.politics.guns:242, sci.crypt:13, talk.religion.misc:9",False,False,True,False,"Klaster 276 docs (1.5%); dominant='talk.politics.guns' (0.88) - wysoka zgodnosc etykiet post-hoc; sygnatura: gun, firearm, weapon, crime."
4,semantic,sbert,hierarchical,30,euclidean,ward,21,492,0.027354609140442566,"bike, one, car, get, would, like, ride, motorcycle, road, dog","bike, motorcycle, dog, ride, road, tire, riding, car, front, rider",rec.motorcycles,0.7865853658536586,1.111944414189615,0.25727971168816827,"rec.motorcycles:387, rec.autos:73, misc.forsale:14",False,False,True,False,"Klaster 492 docs (2.7%); dominant='rec.motorcycles' (0.79) - wysoka zgodnosc etykiet post-hoc; sygnatura: bike, motorcycle, dog, ride."
4,semantic,sbert,hierarchical,30,euclidean,ward,22,578,0.03213610586011342,"car, one, like, would, get, new, engine, also, year, know","car, engine, ford, mile, dealer, price, bmw, toyota, insurance, turbo",rec.autos,0.745674740484429,1.3379548005693158,0.3095735910442502,"rec.autos:431, rec.motorcycles:77, misc.forsale:41",False,False,True,False,"Klaster 578 docs (3.2%); dominant='rec.autos' (0.75) - wysoka zgodnosc etykiet post-hoc; sygnatura: car, engine, ford, mile."
4,semantic,sbert,hierarchical,30,euclidean,ward,23,496,0.027577004336706328,"window, file, do, system, program, disk, one, use, get, like","window, do, file, program, nt, win, system, memory, microsoft, disk",comp.os.ms-windows.misc,0.6512096774193549,1.8896446958539845,0.4372226132335115,"comp.os.ms-windows.misc:323, comp.graphics:45, comp.sys.ibm.pc.hardware:43",False,False,True,False,"Klaster 496 docs (2.8%); dominant='comp.os.ms-windows.misc' (0.65) - wysoka zgodnosc etykiet post-hoc; sygnatura: window, do, file, program."
4,semantic,sbert,hierarchical,30,euclidean,ward,24,751,0.04175469809852107,"would, one, like, get, water, time, car, battery, know, use","battery, gas, oil, car, water, engine, bike, clutch, lock, tank",rec.autos,0.22902796271637815,3.11901285944736,0.7216716222412413,"rec.autos:172, rec.motorcycles:160, sci.electronics:108",False,False,False,False,"Klaster 751 docs (4.2%); dominant='rec.autos' (0.23) - niska zgodnosc etykiet post-hoc; sygnatura: battery, gas, oil, car."
4,semantic,sbert,hierarchical,30,euclidean,ward,25,615,0.034193261425553206,"game, year, would, team, player, run, one, hit, think, last","game, team, player, pitcher, year, baseball, hit, pitching, brave, run",rec.sport.baseball,0.9723577235772358,0.22221080968279044,0.05141474008918736,"rec.sport.baseball:598, rec.sport.hockey:12, talk.politics.mideast:2",False,False,True,False,"Klaster 615 docs (3.4%); dominant='rec.sport.baseball' (0.97) - wysoka zgodnosc etykiet post-hoc; sygnatura: game, team, player, pitcher."
4,semantic,sbert,hierarchical,30,euclidean,ward,26,257,0.014288891359946624,"god, one, atheist, would, belief, believe, atheism, science, people, say","god, atheist, atheism, science, belief, believe, theory, religion, existence, christian",alt.atheism,0.5058365758754864,1.9246354674819193,0.44531871544986423,"alt.atheism:130, soc.religion.christian:54, talk.religion.misc:38",False,False,False,False,"Klaster 257 docs (1.4%); dominant='alt.atheism' (0.51) - srednia zgodnosc etykiet post-hoc; sygnatura: god, atheist, atheism, science."
4,semantic,sbert,hierarchical,30,euclidean,ward,27,908,0.05048370955187368,"one, would, get, know, edu, like, time, think, could, new","dod, edu, faq, baden, day, smiley, tom, ca, bison, technician",sci.space,0.14647577092511013,4.040701193851439,0.9349302221458516,"sci.space:133, sci.electronics:95, rec.motorcycles:92",False,False,False,True,"Klaster 908 docs (5.0%); dominant='sci.space' (0.15) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: dod, edu, faq, baden."
4,semantic,sbert,hierarchical,30,euclidean,ward,28,541,0.030078950294673636,"people, right, would, one, drug, government, think, moral, say, law","moral, people, right, morality, drug, government, law, objective, crime, freedom",talk.politics.misc,0.28835489833641403,3.03140632615468,0.70140137910686,"talk.politics.misc:156, talk.politics.guns:95, alt.atheism:81",False,False,False,False,"Klaster 541 docs (3.0%); dominant='talk.politics.misc' (0.29) - niska zgodnosc etykiet post-hoc; sygnatura: moral, people, right, morality."
4,semantic,sbert,hierarchical,30,euclidean,ward,29,401,0.02229511842544201,"new, price, st, game, do, sale, shipping, copy, art, one","sale, shipping, offer, price, game, sell, condition, interested, new, manual",misc.forsale,0.7556109725685786,1.586436449185589,0.3670668309040746,"misc.forsale:303, sci.electronics:28, rec.motorcycles:11",False,False,True,False,"Klaster 401 docs (2.2%); dominant='misc.forsale' (0.76) - wysoka zgodnosc etykiet post-hoc; sygnatura: sale, shipping, offer, price."
5,semantic,sbert,kmeans,20,,,0,778,0.043255865673301454,"one, patient, would, disease, medical, get, health, also, use, like","doctor, patient, disease, msg, drug, medical, food, effect, treatment, cause",sci.med,0.897172236503856,0.8654809833854848,0.20025344345948468,"sci.med:698, talk.politics.misc:16, sci.space:10",False,False,True,False,"Klaster 778 docs (4.3%); dominant='sci.med' (0.90) - wysoka zgodnosc etykiet post-hoc; sygnatura: doctor, patient, disease, msg."
5,semantic,sbert,kmeans,20,,,1,708,0.03936394973868564,"window, file, program, use, get, entry, widget, server, application, one","window, server, xterm, widget, application, motif, display, client, program, sun",comp.windows.x,0.8898305084745762,0.6984482465129267,0.16160570726272797,"comp.windows.x:630, comp.os.ms-windows.misc:47, comp.graphics:17",False,False,True,False,"Klaster 708 docs (3.9%); dominant='comp.windows.x' (0.89) - wysoka zgodnosc etykiet post-hoc; sygnatura: window, server, xterm, widget."
5,semantic,sbert,kmeans,20,,,2,979,0.054431224285555434,"price, new, one, sale, drive, offer, shipping, please, would, get","sale, price, offer, shipping, sell, condition, drive, cd, interested, please",misc.forsale,0.6414708886618999,1.990547840441807,0.4605694025304427,"misc.forsale:628, comp.sys.mac.hardware:105, sci.electronics:86",False,False,False,False,"Klaster 979 docs (5.4%); dominant='misc.forsale' (0.64) - srednia zgodnosc etykiet post-hoc; sygnatura: sale, price, offer, shipping."
5,semantic,sbert,kmeans,20,,,3,945,0.052540865117313464,"gun, would, people, one, right, law, time, think, fbi, weapon","gun, fbi, fire, weapon, batf, law, koresh, firearm, crime, police",talk.politics.guns,0.6201058201058202,1.988807711280587,0.46016677455445243,"talk.politics.guns:586, talk.politics.misc:138, talk.religion.misc:65",False,False,False,False,"Klaster 945 docs (5.3%); dominant='talk.politics.guns' (0.62) - srednia zgodnosc etykiet post-hoc; sygnatura: gun, fbi, fire, weapon."
5,semantic,sbert,kmeans,20,,,4,1052,0.058489936617369065,"ax, max, pl, edu, ei, tm, di, cx, com, wm","mail, address, please, edu, thanks, list, send, com, email, ftp",sci.electronics,0.1150190114068441,4.0672401679061325,0.9410707625417197,"sci.electronics:121, comp.os.ms-windows.misc:108, comp.graphics:105",False,False,False,True,"Klaster 1052 docs (5.8%); dominant='sci.electronics' (0.12) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: mail, address, please, edu."
5,semantic,sbert,kmeans,20,,,5,630,0.035027243411542314,"god, one, would, people, religion, believe, atheist, belief, say, think","god, atheist, religion, belief, christian, believe, atheism, argument, faith, truth",alt.atheism,0.46984126984126984,1.942760840952497,0.44951253197633984,"alt.atheism:296, soc.religion.christian:159, talk.religion.misc:122",False,False,False,False,"Klaster 630 docs (3.5%); dominant='alt.atheism' (0.47) - srednia zgodnosc etykiet post-hoc; sygnatura: god, atheist, religion, belief."
5,semantic,sbert,kmeans,20,,,6,792,0.04403424886022462,"game, year, would, team, player, one, run, hit, think, last","game, team, baseball, player, pitcher, year, hit, season, brave, hitter",rec.sport.baseball,0.9431818181818182,0.38319422253316043,0.08866279450286578,"rec.sport.baseball:747, rec.sport.hockey:36, talk.politics.mideast:3",False,False,True,False,"Klaster 792 docs (4.4%); dominant='rec.sport.baseball' (0.94) - wysoka zgodnosc etykiet post-hoc; sygnatura: game, team, baseball, player."
5,semantic,sbert,kmeans,20,,,7,1226,0.06816412765484266,"one, would, like, know, think, get, time, people, say, well","post, joke, deleted, david, name, say, flame, bob, smiley, mr",alt.atheism,0.11174551386623165,4.045996596097399,0.9361554628554839,"alt.atheism:137, rec.motorcycles:107, talk.religion.misc:100",False,False,False,True,"Klaster 1226 docs (6.8%); dominant='alt.atheism' (0.11) - niska zgodnosc etykiet post-hoc; wysoka entropia etykiet; sygnatura: post, joke, deleted, david."
5,semantic,sbert,kmeans,20,,,8,1007,0.05598799065940176,"image, file, jpeg, graphic, edu, program, format, color, db, use","file, image, graphic, format, program, window, thanks, gif, ftp, software",comp.graphics,0.5551142005958292,2.050506455299114,0.47444251969966056,"comp.graphics:559, comp.os.ms-windows.misc:172, comp.windows.x:144",False,False,False,False,"Klaster 1007 docs (5.6%); dominant='comp.graphics' (0.56) - srednia zgodnosc etykiet post-hoc; sygnatura: file, image, graphic, format."
5,semantic,sbert,kmeans,20,,,9,844,0.04692538641165351,"game, team, hockey, player, play, year, goal, period, one, season","game, team, hockey, player, playoff, nhl, espn, season, goal, play",rec.sport.hockey,0.9466824644549763,0.3224301905898488,0.0746033213674398,"rec.sport.hockey:799, rec.sport.baseball:42, misc.forsale:2",False,False,True,False,"Klaster 844 docs (4.7%); dominant='rec.sport.hockey' (0.95) - wysoka zgodnosc etykiet post-hoc; sygnatura: game, team, hockey, player."
5,semantic,sbert,kmeans,20,,,10,733,0.040753919715334146,"space, would, nasa, one, system, launch, year, earth, mission, satellite","space, nasa, orbit, launch, shuttle, moon, mission, satellite, earth, solar",sci.space,0.8540245566166439,1.1444778063253878,0.26480722982856914,"sci.space:626, talk.politics.misc:15, comp.graphics:14",False,False,True,False,"Klaster 733 docs (4.1%); dominant='sci.space' (0.85) - wysoka zgodnosc etykiet post-hoc; sygnatura: space, nasa, orbit, launch."
